"state","stateName","question","questionLabel","citation","sourceUrl","readAt","readAtName","verified","attested","page"
"MO","Missouri","can-the-state-shut-down-an-unlicensed-med-spa","Shutdown powers","Mo. Rev. Stat. §334.100.4","https://revisor.mo.gov/main/OneSection.aspx?section=334.100","","","2026-09-08","true","https://medsparadar.com/states/missouri/q/can-the-state-shut-down-an-unlicensed-med-spa"
"MO","Missouri","does-a-med-spa-need-to-register","Registration & licensing","20 CSR 2220-2.400(C) (stock ahead of the prescription needs a HISTORY of that prescription)","https://www.sos.mo.gov/cmsimages/adrules/csr/current/20csr/20c2220-2.pdf","","","2026-09-07","true","https://medsparadar.com/states/missouri/q/does-a-med-spa-need-to-register"
"MO","Missouri","is-a-medical-director-required","Medical director required?","Mo. Rev. Stat. §329.010(5)(d)","https://revisor.mo.gov/main/OneSection.aspx?section=329.010","","","2026-09-03","true","https://medsparadar.com/states/missouri/q/is-a-medical-director-required"
"MO","Missouri","is-an-exam-required-before-treatment","Exam before treatment","Mo. Rev. Stat. §191.1146.1","https://revisor.mo.gov/main/OneSection.aspx?section=191.1146","","","2026-09-03","true","https://medsparadar.com/states/missouri/q/is-an-exam-required-before-treatment"
"MO","Missouri","may-an-esthetician-perform-microneedling","Esthetician microneedling","Mo. Rev. Stat. §329.010(5)(d)","https://revisor.mo.gov/main/OneSection.aspx?section=329.010","","","2026-09-03","true","https://medsparadar.com/states/missouri/q/may-an-esthetician-perform-microneedling"
"MO","Missouri","must-someone-be-on-site-during-treatment","On-site presence","Mo. Rev. Stat. §334.104.9","https://revisor.mo.gov/main/OneSection.aspx?section=334.104","","","2026-09-08","true","https://medsparadar.com/states/missouri/q/must-someone-be-on-site-during-treatment"
"MO","Missouri","what-business-structure-is-required","Structure limits","Mo. Rev. Stat. §356.111.1(1)","https://revisor.mo.gov/main/OneSection.aspx?section=356.111","","","2026-09-03","true","https://medsparadar.com/states/missouri/q/what-business-structure-is-required"
"MO","Missouri","what-can-a-med-spa-advertise","Advertising limits","Mo. Rev. Stat. §334.100.2(4)(e)","https://revisor.mo.gov/main/OneSection.aspx?section=334.100","","","2026-09-03","true","https://medsparadar.com/states/missouri/q/what-can-a-med-spa-advertise"
"MO","Missouri","what-can-a-practitioner-be-disciplined-for","Grounds for discipline","Mo. Rev. Stat. §334.100.2(4)(c)","https://revisor.mo.gov/main/OneSection.aspx?section=334.100","","","2026-09-03","true","https://medsparadar.com/states/missouri/q/what-can-a-practitioner-be-disciplined-for"
"MO","Missouri","what-does-it-cost-to-open","License fees","20 CSR 2085-3.010(2)(C) (what it costs to open — the cosmetology establishment license, in dollars)","https://www.sos.mo.gov/cmsimages/adrules/csr/current/20csr/20c2085-3.pdf","","","2026-09-06","true","https://medsparadar.com/states/missouri/q/what-does-it-cost-to-open"
"MO","Missouri","what-happens-if-you-practice-without-a-license","Unlicensed practice","Mo. Rev. Stat. §334.250.1","https://revisor.mo.gov/main/OneSection.aspx?section=334.250","","","2026-09-08","true","https://medsparadar.com/states/missouri/q/what-happens-if-you-practice-without-a-license"
"MO","Missouri","what-must-the-supervising-physician-do","Supervising physician duties","Mo. Rev. Stat. §334.104.1","https://revisor.mo.gov/main/OneSection.aspx?section=334.104","","","2026-09-03","true","https://medsparadar.com/states/missouri/q/what-must-the-supervising-physician-do"
"MO","Missouri","who-enforces-deceptive-med-spa-marketing","Marketing enforcement","Mo. Rev. Stat. §407.100.1","https://revisor.mo.gov/main/OneSection.aspx?section=407.100","","","2026-09-03","true","https://medsparadar.com/states/missouri/q/who-enforces-deceptive-med-spa-marketing"
"MT","Montana","can-a-med-spa-offer-compounded-glp-1","Compounded GLP-1","Mont. Code Ann. § 37-7-101(9)","https://archive.legmt.gov/bills/mca/title_0370/chapter_0070/part_0010/section_0010/0370-0070-0010-0010.html","","","2026-09-08","true","https://medsparadar.com/states/montana/q/can-a-med-spa-offer-compounded-glp-1"
"MT","Montana","can-a-medical-assistant-inject","Medical assistants","Mont. Code Ann. § 37-3-104(1)","https://archive.legmt.gov/bills/mca/title_0370/chapter_0030/part_0010/section_0040/0370-0030-0010-0040.html","","","2026-09-08","true","https://medsparadar.com/states/montana/q/can-a-medical-assistant-inject"
"MT","Montana","can-a-non-physician-own-a-med-spa","Non-physician ownership","Mont. Code Ann. § 35-4-109(5)-(6)","https://archive.legmt.gov/bills/mca/title_0350/chapter_0040/part_0010/section_0090/0350-0040-0010-0090.html","","","2026-09-08","true","https://medsparadar.com/states/montana/q/can-a-non-physician-own-a-med-spa"
"MT","Montana","can-a-nurse-practitioner-work-without-a-physician","NP independence","Mont. Admin. R. 24.159.1406(1)","https://rules.mt.gov/api/policy-library-public/collections/aec52c46-128e-4279-9068-8af5d5432d74/policies/4b4d673e-3911-430f-a7c7-40ca8b8f9770/document/754aef92-9920-425c-9d9e-f795ed5fb2f0","","","2026-09-08","true","https://medsparadar.com/states/montana/q/can-a-nurse-practitioner-work-without-a-physician"
"MT","Montana","can-a-physician-assistant-inject-or-prescribe","Physician assistants","Mont. Code Ann. § 37-20-301","https://archive.legmt.gov/bills/mca/title_0370/chapter_0200/part_0030/section_0010/0370-0200-0030-0010.html","","","2026-09-08","true","https://medsparadar.com/states/montana/q/can-a-physician-assistant-inject-or-prescribe"
"MT","Montana","can-an-rn-inject-botox-or-filler","RN injecting","Mont. Admin. R. 24.159.1406(1)","https://rules.mt.gov/api/policy-library-public/collections/aec52c46-128e-4279-9068-8af5d5432d74/policies/4b4d673e-3911-430f-a7c7-40ca8b8f9770/document/754aef92-9920-425c-9d9e-f795ed5fb2f0","","","2026-09-08","true","https://medsparadar.com/states/montana/q/can-an-rn-inject-botox-or-filler"
"MT","Montana","can-the-exam-be-done-by-telehealth","Telehealth exams","Mont. Code Ann. § 37-3-102(14)(a)-(b)","https://archive.legmt.gov/bills/mca/title_0370/chapter_0030/part_0010/section_0020/0370-0030-0010-0020.html","","","2026-09-08","true","https://medsparadar.com/states/montana/q/can-the-exam-be-done-by-telehealth"
"MT","Montana","can-the-state-shut-down-an-unlicensed-med-spa","Shutdown powers","Mont. Code Ann. § 37-1-312(1)(a)-(g)","https://archive.legmt.gov/bills/mca/title_0370/chapter_0010/part_0030/section_0120/0370-0010-0030-0120.html","","","2026-09-08","true","https://medsparadar.com/states/montana/q/can-the-state-shut-down-an-unlicensed-med-spa"
"MT","Montana","does-a-med-spa-need-to-register","Registration & licensing","Mont. Code Ann. § 37-3-301(2) (Title 37, ch. 3 and ARM Title 24, ch. 156 surveyed)","https://archive.legmt.gov/bills/mca/title_0370/chapter_0030/part_0030/section_0010/0370-0030-0030-0010.html","","","2026-09-08","true","https://medsparadar.com/states/montana/q/does-a-med-spa-need-to-register"
"MT","Montana","is-a-medical-director-required","Medical director required?","Mont. Admin. R. 24.156.403(1)(h) (Title 37, ch. 3 and ARM Title 24, ch. 156 surveyed)","https://rules.mt.gov/api/policy-library-public/collections/aec52c46-128e-4279-9068-8af5d5432d74/policies/3025dea2-693d-45d4-92cc-5677b39ed25c/document/e30610f1-0894-47f6-98f5-1d8c75b43a29","","","2026-09-08","true","https://medsparadar.com/states/montana/q/is-a-medical-director-required"
"MT","Montana","is-an-exam-required-before-treatment","Exam before treatment","Mont. Code Ann. § 37-3-102(14)(a)-(b)","https://archive.legmt.gov/bills/mca/title_0370/chapter_0030/part_0010/section_0020/0370-0030-0010-0020.html","","","2026-09-08","true","https://medsparadar.com/states/montana/q/is-an-exam-required-before-treatment"
"MT","Montana","may-an-esthetician-perform-microneedling","Esthetician microneedling","Mont. Bd. of Barbers & Cosmetologists, Med Spa FAQ (Jan. 2024), Question 6 / Response 6","https://boards.bsd.dli.mt.gov/_docs/med/Med-Spa-FAQ-24.pdf","","","2026-09-20","true","https://medsparadar.com/states/montana/q/may-an-esthetician-perform-microneedling"
"MT","Montana","must-someone-be-on-site-during-treatment","On-site presence","Mont. Code Ann. § 37-3-104(1)(b)","https://archive.legmt.gov/bills/mca/title_0370/chapter_0030/part_0010/section_0040/0370-0030-0010-0040.html","","","2026-09-08","true","https://medsparadar.com/states/montana/q/must-someone-be-on-site-during-treatment"
"MT","Montana","what-business-structure-is-required","Structure limits","Mont. Code Ann. § 35-4-109(5)-(6)","https://archive.legmt.gov/bills/mca/title_0350/chapter_0040/part_0010/section_0090/0350-0040-0010-0090.html","","","2026-09-08","true","https://medsparadar.com/states/montana/q/what-business-structure-is-required"
"MT","Montana","what-can-a-med-spa-advertise","Advertising limits","Mont. Code Ann. § 37-1-316(1)(g)","https://archive.legmt.gov/bills/mca/title_0370/chapter_0010/part_0030/section_0160/0370-0010-0030-0160.html","","","2026-09-08","true","https://medsparadar.com/states/montana/q/what-can-a-med-spa-advertise"
"MT","Montana","what-can-a-practitioner-be-disciplined-for","Grounds for discipline","Mont. Code Ann. § 37-3-323(1)","https://archive.legmt.gov/bills/mca/title_0370/chapter_0030/part_0030/section_0230/0370-0030-0030-0230.html","","","2026-09-08","true","https://medsparadar.com/states/montana/q/what-can-a-practitioner-be-disciplined-for"
"MT","Montana","what-does-it-cost-to-open","License fees","Mont. Admin. R. 24.121.401(1)-(8)","https://rules.mt.gov/api/policy-library-public/collections/aec52c46-128e-4279-9068-8af5d5432d74/policies/d08ac084-83e9-44af-8fa5-ca1389ad7355/document/2c6bb73c-b49a-4ecb-a933-b8024396bdd0","","","2026-09-08","true","https://medsparadar.com/states/montana/q/what-does-it-cost-to-open"
"MT","Montana","what-happens-if-you-practice-without-a-license","Unlicensed practice","Mont. Code Ann. § 37-31-301(1)","https://archive.legmt.gov/bills/mca/title_0370/chapter_0310/part_0030/section_0010/0370-0310-0030-0010.html","","","2026-09-08","true","https://medsparadar.com/states/montana/q/what-happens-if-you-practice-without-a-license"
"MT","Montana","what-must-the-supervising-physician-do","Supervising physician duties","Mont. Admin. R. 24.156.401(3)","https://rules.mt.gov/api/policy-library-public/collections/aec52c46-128e-4279-9068-8af5d5432d74/policies/42440e7f-14b1-49cd-a809-cce40d0e1879/document/361d3314-1e4f-409f-a252-241345cb3055","","","2026-09-08","true","https://medsparadar.com/states/montana/q/what-must-the-supervising-physician-do"
"MT","Montana","who-enforces-deceptive-med-spa-marketing","Marketing enforcement","Mont. Code Ann. § 30-14-102(2)","https://archive.legmt.gov/bills/mca/title_0300/chapter_0140/part_0010/section_0020/0300-0140-0010-0020.html","","","2026-09-08","true","https://medsparadar.com/states/montana/q/who-enforces-deceptive-med-spa-marketing"
"MT","Montana","who-may-operate-a-cosmetic-laser","Laser & energy devices","Mont. Admin. R. 24.156.403(1)(n)-(o)","https://rules.mt.gov/api/policy-library-public/collections/aec52c46-128e-4279-9068-8af5d5432d74/policies/3025dea2-693d-45d4-92cc-5677b39ed25c/document/e30610f1-0894-47f6-98f5-1d8c75b43a29","","","2026-09-08","true","https://medsparadar.com/states/montana/q/who-may-operate-a-cosmetic-laser"
"NE","Nebraska","can-a-med-spa-offer-compounded-glp-1","Compounded GLP-1","Neb. Rev. Stat. §38-2867.01(5) (Authority to compound — prohibited acts)","https://nebraskalegislature.gov/laws/statutes.php?statute=38-2867.01","","","2026-09-07","true","https://medsparadar.com/states/nebraska/q/can-a-med-spa-offer-compounded-glp-1"
"NE","Nebraska","can-a-medical-assistant-inject","Medical assistants","Neb. Rev. Stat. §38-2210","https://nebraskalegislature.gov/laws/statutes.php?statute=38-2210","","","2026-09-08","true","https://medsparadar.com/states/nebraska/q/can-a-medical-assistant-inject"
"NE","Nebraska","can-a-non-clinical-owner-take-a-percentage","Fees to a non-clinical owner","Neb. Rev. Stat. §38-179(2)","https://nebraskalegislature.gov/laws/statutes.php?statute=38-179","","","2026-09-03","true","https://medsparadar.com/states/nebraska/q/can-a-non-clinical-owner-take-a-percentage"
"NE","Nebraska","can-a-non-physician-own-a-med-spa","Non-physician ownership","Neb. Rev. Stat. §21-2213","https://nebraskalegislature.gov/laws/statutes.php?statute=21-2213","","","2026-09-03","true","https://medsparadar.com/states/nebraska/q/can-a-non-physician-own-a-med-spa"
"NE","Nebraska","can-a-nurse-practitioner-work-without-a-physician","NP independence","Neb. Rev. Stat. §38-2317(1)","https://nebraskalegislature.gov/laws/statutes.php?statute=38-2317","","","2026-09-03","true","https://medsparadar.com/states/nebraska/q/can-a-nurse-practitioner-work-without-a-physician"
"NE","Nebraska","can-a-physician-assistant-inject-or-prescribe","Physician assistants","Neb. Rev. Stat. § 38-2055(1)-(3) (Physician assistants; prescribe drugs and devices)","https://nebraskalegislature.gov/laws/statutes.php?statute=38-2055","","","2026-09-08","true","https://medsparadar.com/states/nebraska/q/can-a-physician-assistant-inject-or-prescribe"
"NE","Nebraska","can-an-rn-inject-botox-or-filler","RN injecting","Neb. Rev. Stat. §38-2212(1), (2)","https://nebraskalegislature.gov/laws/statutes.php?statute=38-2212","","","2026-09-03","true","https://medsparadar.com/states/nebraska/q/can-an-rn-inject-botox-or-filler"
"NE","Nebraska","can-the-exam-be-done-by-telehealth","Telehealth exams","Neb. Rev. Stat. § 71-8503(2)-(3) (Nebraska Telehealth Act — terms defined)","https://nebraskalegislature.gov/laws/statutes.php?statute=71-8503","","","2026-09-08","true","https://medsparadar.com/states/nebraska/q/can-the-exam-be-done-by-telehealth"
"NE","Nebraska","can-the-state-shut-down-an-unlicensed-med-spa","Shutdown powers","Neb. Rev. Stat. §38-196(1) (Sanctions authorized)","https://nebraskalegislature.gov/laws/statutes.php?statute=38-196","","","2026-09-03","true","https://medsparadar.com/states/nebraska/q/can-the-state-shut-down-an-unlicensed-med-spa"
"NE","Nebraska","does-a-med-spa-need-to-register","Registration & licensing","Neb. Admin. Code tit. 172, ch. 2, § 002 (the fee schedule a new esthetics salon actually pays)","https://rules.nebraska.gov/api/fileStorage/GetAsByteArray/chapter-pdfs/172%20NAC%202%20%2809-15-2020%29.pdf","","","2026-09-07","true","https://medsparadar.com/states/nebraska/q/does-a-med-spa-need-to-register"
"NE","Nebraska","is-a-medical-director-required","Medical director required?","Neb. Rev. Stat. §38-2205 (“Delegating” defined)","https://nebraskalegislature.gov/laws/statutes.php?statute=38-2205","","","2026-09-03","true","https://medsparadar.com/states/nebraska/q/is-a-medical-director-required"
"NE","Nebraska","is-an-exam-required-before-treatment","Exam before treatment","Neb. Rev. Stat. §38-179(11)","https://nebraskalegislature.gov/laws/statutes.php?statute=38-179","","","2026-09-03","true","https://medsparadar.com/states/nebraska/q/is-an-exam-required-before-treatment"
"NE","Nebraska","may-an-esthetician-perform-microneedling","Esthetician microneedling","Neb. Admin. Code tit. 172, ch. 36, § 002.02 (esthetics is practiced UPON THE EPIDERMIS)","https://rules.nebraska.gov/api/fileStorage/GetAsByteArray/chapter-pdfs/172%20NAC%2036%20%2806-20-2020%29.pdf","","","2026-09-07","true","https://medsparadar.com/states/nebraska/q/may-an-esthetician-perform-microneedling"
"NE","Nebraska","what-business-structure-is-required","Structure limits","Neb. Rev. Stat. §21-2202(1)","https://nebraskalegislature.gov/laws/statutes.php?statute=21-2202","","","2026-09-03","true","https://medsparadar.com/states/nebraska/q/what-business-structure-is-required"
